Submission ID,Respondent ID,Submitted at,How are you feeling about IOTA &amp; Shimmer right now?,What is your personal focus in this community,What is your personal focus in this community (Academic Research),What is your personal focus in this community (Development/Building),What is your personal focus in this community (Entrepreneurial Networking),What is your personal focus in this community (Speculative Research),What is your personal focus in this community (Community and friends),What is your personal focus in this community (Governance),How confident are you in the progress IOTA &amp; Shimmer is making?,Which kind of project(s) are you most excited about?,Which kind of project(s) are you most excited about? (DeFi),Which kind of project(s) are you most excited about? (Payments & On-Ramp),Which kind of project(s) are you most excited about? (Other),Which kind of project(s) are you most excited about? (DAO),Which kind of project(s) are you most excited about? (Infrastructure),Which kind of project(s) are you most excited about? (Wallet),Which kind of project(s) are you most excited about? (Stablecoin),Which kind of project(s) are you most excited about? (NFTs),Which kind of project(s) are you most excited about? (Gaming),Which kind of project(s) are you most excited about? (Metaverse),Which kind of project(s) are you most excited about? (Bridge),Which kind of project(s) are you most excited about? (Tooling & SDKs),Which kind of project(s) are you most excited about? (DEX),Which kind of project(s) are you most excited about? (Analytics & Block Explorer),Which kind of project(s) are you most excited about? (Launchpad & Fundraising),Did you participate in the Treasures of Shimmer campaign?,Did you participate in the Treasures of Shimmer campaign? (I participated in Test&Earn and tried out dApps on ShimmerEVM),Did you participate in the Treasures of Shimmer campaign? (I participated in Play&Earn and engaged with the quests on Zealy),Did you participate in the Treasures of Shimmer campaign? (I did NOT participate in the Treasures of Shimmer campaign),How memorable was the Treasures of Shimmer campaign to you?,Did the campaign prompt you to seek more information about Shimmer?,How did you first become aware of the Treasures of Shimmer campaign on Zealy?,What is your overall rating of the Test &amp; Earn campaign?,How frequent did you participate in the Test &amp; Earn campaign?,Has the campaign improved your understanding of smart contracts and DeFi?,"After partaking in the campaign, how likely is it that you will use your SMR tokens to participate in dApps on mainnet?",What motivated you to engage with the Treasures of Shimmer campaign on Zealy?,What motivated you to engage with the Treasures of Shimmer campaign on Zealy? (The Anne Bonny NFT prize),What motivated you to engage with the Treasures of Shimmer campaign on Zealy? (The SMR airdrops),What motivated you to engage with the Treasures of Shimmer campaign on Zealy? (Other (Please comment)),Other,How would you rate the overall effectiveness of the Zealy campaign in capturing your attention and interest?,How would you rate your user experience with the TEA Zealy campaign?,"How likely is it, that you would participate in another Zealy campaign?",Additional comments
2KZolV,4BedVA,2023-07-05 8:42:13,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"DeFi, Payments & On-Ramp, Wallet, NFTs, Stablecoin, Metaverse, DEX, Launchpad & Fundraising",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"I participated in Test&Earn and tried out dApps on ShimmerEVM, I participated in Play&Earn and engaged with the quests on Zealy",TRUE,TRUE,FALSE,3,Yes,Shimmer Blog,3,Daily,Yes,Likely,The SMR airdrops,FALSE,TRUE,FALSE,,4,2,2,
O7gxLk,E5y72o,2023-07-05 12:00:49,Positive,"Development/Building, Entrepreneurial Networking",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,"Payments & On-Ramp, Wallet, Stablecoin, DeFi, Infrastructure, NFTs, DEX",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
JOY9GY,LzRALG,2023-07-05 15:26:06,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,Other,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
ExYQl2,geRdA4,2023-07-05 17:46:04,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,"DeFi, Bridge, Infrastructure, Wallet, Stablecoin",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
qRe0v5,eDdPvl,2023-07-06 7:12:40,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,"DeFi, Payments & On-Ramp, Metaverse, Gaming, DEX, Infrastructure",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
vP1eqX,OaXWlA,2023-07-06 10:03:01,Positive,Governance,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"DeFi, DEX, Wallet",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"I participated in Test&Earn and tried out dApps on ShimmerEVM, I participated in Play&Earn and engaged with the quests on Zealy",TRUE,TRUE,FALSE,3,Yes,IOTA/Shimmer Discord,3,Daily,Unsure,Likely,"The Anne Bonny NFT prize, The SMR airdrops",TRUE,TRUE,FALSE,,3,3,3,
VzAQv6,OlWxAg,2023-07-06 10:03:46,Positive,Development/Building,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,"DeFi, DAO, DEX, Bridge, Analytics & Block Explorer, Launchpad & Fundraising",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,4,Yes,A friend told me,4,Couple of times,Yes,Extremely likely,,,,,,,,,Ready to build on shimmer 
6ZyjWN,QM6NAG,2023-07-06 10:03:53,Positive,"Speculative Research, Community and friends",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"DeFi, Payments & On-Ramp, DEX, Other, Bridge, Wallet",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"I participated in Test&Earn and tried out dApps on ShimmerEVM, I participated in Play&Earn and engaged with the quests on Zealy",TRUE,TRUE,FALSE,3,No,Shimmer Twitter,2,Daily,Unsure,Likely,"The SMR airdrops, The Anne Bonny NFT prize",TRUE,TRUE,FALSE,,2,3,3,
l61ezo,b901LL,2023-07-06 10:05:37,Positive,"Governance, Community and friends",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,"DeFi, Infrastructure, DEX, Other, Wallet, Stablecoin, NFTs, Gaming, Metaverse",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
z7oyv0,6eX6OP,2023-07-06 10:07:26,Positive,Governance,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,Other,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
vP1eV0,QM6Nxp,2023-07-06 10:08:53,Positive,Development/Building,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,"DeFi, Wallet, Stablecoin, Metaverse, Bridge, DEX, Launchpad & Fundraising, DAO, Infrastructure",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
97y9b4,vrQ8W8,2023-07-06 10:13:52,Negative,"Development/Building, Speculative Research",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,"DeFi, Wallet, DEX, Payments & On-Ramp",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"I participated in Test&Earn and tried out dApps on ShimmerEVM, I participated in Play&Earn and engaged with the quests on Zealy",TRUE,TRUE,FALSE,,No,IOTA Twitter,2,Daily,Yes,Likely,The Anne Bonny NFT prize,TRUE,FALSE,FALSE,,1,2,1,Zealy quests are boring and not user friendly. I have stacked my iota to have Smr AirDrop token. So TEA SMR earn were not so much…
JOxp57,zNa8gE,2023-07-06 10:14:01,Positive,"Development/Building, Academic Research",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,"Infrastructure, Payments & On-Ramp, Tooling & SDKs",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
97yZlp,b901pZ,2023-07-06 10:21:52,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,"DeFi, Payments & On-Ramp, Metaverse",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
ealr7O,b901aL,2023-07-06 10:23:26,Positive,"Speculative Research, Governance",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,"DeFi, Stablecoin, NFTs, Gaming, DEX",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"I participated in Play&Earn and engaged with the quests on Zealy, I participated in Test&Earn and tried out dApps on ShimmerEVM",TRUE,TRUE,FALSE,4,Yes,Shimmer Twitter,4,Daily,Unsure,Extremely likely,"The Anne Bonny NFT prize, The SMR airdrops",TRUE,TRUE,FALSE,,4,3,4,
a2g4j9,jbO8Nx,2023-07-06 10:23:57,Negative,Development/Building,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,Other,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
l616D5,rBxMdR,2023-07-06 10:36:56,Positive,Governance,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,DeFi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"I participated in Test&Earn and tried out dApps on ShimmerEVM, I participated in Play&Earn and engaged with the quests on Zealy",TRUE,TRUE,FALSE,4,Yes,Shimmer Twitter,4,Daily,Yes,Extremely unlikely,"The Anne Bonny NFT prize, The SMR airdrops",TRUE,TRUE,FALSE,,4,4,4,
g919aK,k9VBOR,2023-07-06 10:38:49,Positive,"Entrepreneurial Networking, Community and friends",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4,"Wallet, Metaverse, DeFi, Infrastructure, DEX, Analytics & Block Explorer, Launchpad & Fundraising",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
Y4v44z,54rvVE,2023-07-06 10:40:29,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"Launchpad & Fundraising, DeFi, Payments & On-Ramp",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
JOxOWd,vrpzoD,2023-07-06 10:48:48,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,"DeFi, Stablecoin, Wallet",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
Q7W7Wk,NDe1a0,2023-07-06 10:52:47,Positive,Entrepreneurial Networking,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,"Metaverse, NFTs, Stablecoin, DeFi, Infrastructure, Wallet",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
a2g2XW,YReLAJ,2023-07-06 10:54:00,Positive,"Development/Building, Academic Research",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,"DeFi, Payments & On-Ramp, DAO, NFTs, Bridge, DEX",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,3,Yes,IOTA Twitter,4,Couple of times,Yes,Likely,,,,,,,,,
ABGv2B,1k1aVM,2023-07-06 11:02:51,Positive,"Development/Building, Academic Research, Speculative Research, Governance",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,4,"DeFi, DAO, Wallet, NFTs",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
5ZDxDd,pbGMe8,2023-07-06 11:15:37,Positive,"Development/Building, Academic Research, Speculative Research",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"DeFi, NFTs, Bridge, DEX, Wallet, Payments & On-Ramp",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
O79GWa,NDeZ2W,2023-07-06 11:22:06,Negative,"Community and friends, Speculative Research",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,Other,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
RDa5eJ,QM6ZJA,2023-07-06 11:41:06,Positive,"Speculative Research, Community and friends, Entrepreneurial Networking",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,"DeFi, Payments & On-Ramp, Wallet, Stablecoin, Metaverse, DAO, DEX, Bridge, Tooling & SDKs",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,3,No,IOTA Twitter,3,Couple of times,Unsure,Likely,,,,,,,,,
ro16rM,WrvW7a,2023-07-06 11:57:18,Positive,"Academic Research, Development/Building, Entrepreneurial Networking",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,"DeFi, DAO, Infrastructure, Wallet",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"I participated in Test&Earn and tried out dApps on ShimmerEVM, I participated in Play&Earn and engaged with the quests on Zealy",TRUE,TRUE,FALSE,3,Yes,IOTA Twitter,3,Daily,Yes,Likely,The SMR airdrops,FALSE,TRUE,FALSE,,3,2,4,
X4kDQe,6eXlaO,2023-07-06 12:01:01,Negative,"Development/Building, Speculative Research",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,"DeFi, Payments & On-Ramp, Infrastructure, Bridge, DEX, Tooling & SDKs",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
g9106O,8z0Xal,2023-07-06 12:07:44,Positive,"Governance, Community and friends, Speculative Research, Entrepreneurial Networking, Development/Building, Academic Research",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,"DeFi, Payments & On-Ramp, Other, DAO, Infrastructure, Wallet, Stablecoin, NFTs, Analytics & Block Explorer, Launchpad & Fundraising, Bridge, Gaming, Metaverse, Tooling & SDKs, DEX",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
JOx2ko,7RozW2,2023-07-06 12:20:00,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,"DeFi, Wallet, Metaverse",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
PzeEj5,geRERd,2023-07-06 12:32:26,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"Infrastructure, Bridge",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
o21Bze,VjkrVM,2023-07-06 12:43:25,Positive,"Development/Building, Entrepreneurial Networking, Speculative Research, Community and friends",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,"Infrastructure, DeFi, Other, Tooling & SDKs",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
jlYMr6,xjeG4r,2023-07-06 12:47:24,Positive,"Community and friends, Speculative Research",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"DeFi, NFTs, Gaming",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,3,Yes,dApp Discord,3,Daily,Yes,Extremely likely,,,,,,,,,
19yK0L,rBxXJl,2023-07-06 12:48:13,Negative,"Development/Building, Entrepreneurial Networking",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,"Infrastructure, DAO, Other",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"I participated in Play&Earn and engaged with the quests on Zealy, I participated in Test&Earn and tried out dApps on ShimmerEVM",TRUE,TRUE,FALSE,4,Yes,IOTA Twitter,3,Couple of times,Yes,Likely,Other (Please comment),FALSE,FALSE,TRUE,"Curious about future potentials of iota technologie, especially for entrepreneurial projects",2,2,2,"zealy = too less real case adoption, too much gamification, need more knowledge, but not as a programmer. For adoption and bridging the gap to real economy relevance"
VzAleN,7b8QMA,2023-07-06 12:49:50,Positive,Entrepreneurial Networking,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,DeFi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I participated in Play&Earn and engaged with the quests on Zealy,FALSE,TRUE,FALSE,,Yes,Shimmer Twitter,,,,,The SMR airdrops,FALSE,TRUE,FALSE,,2,4,1,
7NzDQ2,QM6G4g,2023-07-06 12:50:34,Positive,"Development/Building, Speculative Research",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,"DeFi, Payments & On-Ramp, Infrastructure, DEX, Bridge",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
W8B0qk,OlWv1R,2023-07-06 13:03:30,Positive,"Academic Research, Development/Building, Community and friends, Governance",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4,"DeFi, DAO, Stablecoin, NFTs, Wallet, Gaming, Metaverse, DEX, Analytics & Block Explorer, Payments & On-Ramp",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,2,Yes,IOTA/Shimmer Discord,2,Daily,Yes,Likely,,,,,,,,,
o21OQP,AKVZzk,2023-07-06 13:05:13,Positive,"Community and friends, Academic Research, Development/Building",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,"DeFi, Wallet, Stablecoin, DEX, Metaverse, Gaming",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
d91jLq,vrQobD,2023-07-06 13:47:46,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"DeFi, DAO, Infrastructure, Wallet, NFTs, Gaming, Metaverse, DEX",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
Z2KPgA,AKoP70,2023-07-06 14:51:47,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,Infrastructure,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
Y4v7jJ,Ke76xV,2023-07-06 19:23:22,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"DeFi, Infrastructure",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I participated in Play&Earn and engaged with the quests on Zealy,FALSE,TRUE,FALSE,2,No,Shimmer Twitter,,,,,The Anne Bonny NFT prize,TRUE,FALSE,FALSE,,3,3,2,
KVZKRz,k9DY6o,2023-07-06 19:54:35,Positive,"Community and friends, Academic Research, Speculative Research",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,"DeFi, Payments & On-Ramp, DAO, Infrastructure, Wallet, Stablecoin, DEX, Analytics & Block Explorer, Bridge",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,4,Yes,IOTA Twitter,4,Couple of times,Yes,Extremely likely,,,,,,,,,
X4kaod,vr7BLl,2023-07-06 20:28:20,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"Infrastructure, Wallet, Stablecoin, DEX, DeFi, Payments & On-Ramp, DAO",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
ExE2WN,BKOBK5,2023-07-06 20:49:47,Positive,"Development/Building, Entrepreneurial Networking",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,"DEX, Bridge, Analytics & Block Explorer, DeFi, Payments & On-Ramp, Wallet, Infrastructure, Other",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,3,Yes,IOTA Twitter,4,Couple of times,Yes,Extremely likely,,,,,,,,,We need a wallet api that lets users integrate it into projects asap. This is a huge barrier to launching iota projects.
robj0R,zNp0N0,2023-07-06 23:51:18,Negative,"Speculative Research, Academic Research, Development/Building",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,"DeFi, DAO, NFTs, Gaming, Analytics & Block Explorer",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
LPqZ6j,lqo0Ok,2023-07-06 23:53:42,Positive,Governance,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,"Wallet, Stablecoin, NFTs, Bridge, DeFi",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I participated in Test&Earn and tried out dApps on ShimmerEVM,TRUE,FALSE,FALSE,3,Yes,Shimmer Twitter,4,Couple of times,Yes,Likely,,,,,,,,,
RD6LbJ,rBNg6v,2023-07-07 5:43:28,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"DeFi, Infrastructure",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
W8k0bR,NDKE4N,2023-07-07 5:49:49,Positive,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,"DeFi, Payments & On-Ramp, Infrastructure, NFTs, Gaming, DEX, Stablecoin",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"I participated in Test&Earn and tried out dApps on ShimmerEVM, I participated in Play&Earn and engaged with the quests on Zealy",TRUE,TRUE,FALSE,4,Yes,IOTA/Shimmer Discord,3,Daily,Yes,Extremely likely,"The Anne Bonny NFT prize, The SMR airdrops",TRUE,TRUE,FALSE,,4,4,4,
jlqWVR,DKrYjq,2023-07-07 6:40:17,Positive,"Community and friends, Academic Research",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,"Payments & On-Ramp, Bridge",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I did NOT participate in the Treasures of Shimmer campaign,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,
